"ID","TITRE","TYPE","SSTYPE","CATEGORIE","STYLE","EVENEMENT","THEME1","THEME2","THEME3","NB_PERSONNES_MAXI","NB_PERSONNES_MINI","RAISONSOCIALE","ADRESSE1","ADRESSE2","ADRESSE3","CODEPOSTAL","COMMUNE","PAYS","TEL1","TEL2","FAX","EMAIL1","EMAIL2","WEB1","WEB2","GPSX","GPSY","SIRET","APE","RCS","DESCRIPTIF_TITRE_FRANCAIS","DESCRIPTIF_SSTITRE_FRANCAIS","DESCRIPTIF_CHAPEAU_FRANCAIS","DESCRIPTIF_ARTICLE_FRANCAIS","DESCRIPTIF_TITRE_ANGLAIS","DESCRIPTIF_SSTITRE_ANGLAIS","DESCRIPTIF_CHAPEAU_ANGLAIS","DESCRIPTIF_ARTICLE_ANGLAIS","DESCRIPTIF_TITRE_ALLEMAND","DESCRIPTIF_SSTITRE_ALLEMAND","DESCRIPTIF_CHAPEAU_ALLEMAND","DESCRIPTIF_ARTICLE_ALLEMAND","DESCRIPTIF_TITRE_ESPAGNOL","DESCRIPTIF_SSTITRE_ESPAGNOL","DESCRIPTIF_CHAPEAU_ESPAGNOL","DESCRIPTIF_ARTICLE_ESPAGNOL","DESCRIPTIF_TITRE_ITALIEN","DESCRIPTIF_SSTITRE_ITALIEN","DESCRIPTIF_CHAPEAU_ITALIEN","DESCRIPTIF_ARTICLE_ITALIEN","PHOTO1","PHOTO2","PHOTO3","CLASSEMENT","LABEL1","LABEL2","LABEL3","ANIMAUX","HANDICAPE","TOURISME_HANDICAP1","TOURISME_HANDICAP2","TOURISME_HANDICAP3","TOURISME_HANDICAP4","DATEDU1","DATEAU1","DATEDU2","DATEAU2","DATEDU3","DATEAU3","DATEDU4","DATEAU4","DATEDU5","DATEAU5","CONTACT1TYPE","CONTACT1CIVI","CONTACT1NOM","CONTACT1PRENOM","CONTACT1FONCTION","CONTACT1EMAIL","CONTACT1TEL","CONTACT1FAX","CONTACT2TYPE","CONTACT2CIVI","CONTACT2NOM","CONTACT2PRENOM","CONTACT2FONCTION","CONTACT2EMAIL","CONTACT2TEL","CONTACT2FAX","CHAINE1","CHAINE2","CHAINE3","CHAINE4","LANGUE1","LANGUE2","LANGUE3","LANGUE4","LANGUE5","MODE_PAIEMENT1","MODE_PAIEMENT2","MODE_PAIEMENT3","MODE_PAIEMENT4","MODE_PAIEMENT5","MODE_PAIEMENT6","MODE_PAIEMENT7","MODE_PAIEMENT8","MODE_PAIEMENT9","MODE_PAIEMENT10","EQUIPEMENT1","EQUIPEMENT2","EQUIPEMENT3","EQUIPEMENT4","EQUIPEMENT5","EQUIPEMENT6","EQUIPEMENT7","EQUIPEMENT8","EQUIPEMENT9","EQUIPEMENT10","EQUIPEMENT11","EQUIPEMENT12","EQUIPEMENT13","EQUIPEMENT14","EQUIPEMENT15","EQUIPEMENT16","EQUIPEMENT17","EQUIPEMENT18","EQUIPEMENT19","EQUIPEMENT20","SERVICE1","SERVICE2","SERVICE3","SERVICE4","SERVICE5","SERVICE6","SERVICE7","SERVICE8","SERVICE9","SERVICE10","SERVICE11","SERVICE12","SERVICE13","SERVICE14","SERVICE15","SERVICE16","SERVICE17","SERVICE18","SERVICE19","SERVICE20","ACTIVITE1","ACTIVITE2","ACTIVITE3","ACTIVITE4","ACTIVITE5","CONFORT1","CONFORT2","CONFORT3","CONFORT4","CONFORT5","GROUPES_ACCEPTES","GROUPE_MAX","GROUPE_MIN","NBRE_SALLE_REUNION","NBRE_PERSONNES_SALLE","SUPERFICIE_SALLE","TARIF1_LIBELLE","TARIF1_MIN","TARIF1_MAX","TARIF2_LIBELLE","TARIF2_MIN","TARIF2_MAX","TARIF3_LIBELLE","TARIF3_MIN","TARIF3_MAX","TARIF4_LIBELLE","TARIF4_MIN","TARIF4_MAX","TARIF5_LIBELLE","TARIF5_MIN","TARIF5_MAX","TARIF6_LIBELLE","TARIF6_MIN","TARIF6_MAX","TARIF7_LIBELLE","TARIF7_MIN","TARIF7_MAX","TARIF8_LIBELLE","TARIF8_MIN","TARIF8_MAX","TARIF9_LIBELLE","TARIF9_MIN","TARIF9_MAX","TARIF10_LIBELLE","TARIF10_MIN","TARIF10_MAX","TARIF11_LIBELLE","TARIF11_MIN","TARIF11_MAX","TARIF12_LIBELLE","TARIF12_MIN","TARIF12_MAX","TARIF13_LIBELLE","TARIF13_MIN","TARIF13_MAX","TARIF14_LIBELLE","TARIF14_MIN","TARIF14_MAX","TARIF15_LIBELLE","TARIF15_MIN","TARIF15_MAX","TARIF16_LIBELLE","TARIF16_MIN","TARIF16_MAX","TARIF17_LIBELLE","TARIF17_MIN","TARIF17_MAX","TARIF18_LIBELLE","TARIF18_MIN","TARIF18_MAX","TARIF19_LIBELLE","TARIF19_MIN","TARIF19_MAX","TARIF20_LIBELLE","TARIF20_MIN","TARIF20_MAX"
"PNACHA0080000088","Les Jardins Ouvriers de Sedan (depuis 1889)","Patrimoine naturel","Parcs et jardins",,,,,,,,,,,,,8200,"SEDAN","FRANCE","03 24 27 21 09",,,,,,,"49.71188","4.953504",,,,"Les Jardins Ouvriers de Sedan (depuis 1889)",,,"Les jardins ouvriers ont bien vu le jour à Sedan, en 1889, à l'initiative de Marie-Félicité Bridoux épouse Hervieu plus communément connue sous le nom de Félicie Hervieu.C'est dans le cadre de son oeuvre de la  Reconstitution de la famille  qu'elle décide de louer à un prix très modeste, des terres qui seront cultivées par des familles nécessiteuses afin que celles-ci puissent se nourrir correctement, sans avoir systématiquement recours aux bonnes oeuvres.Les autres créations de jardins ouvriers en France : dans le Nord ou à St-Etienne; en Allemagne ou ailleurs dans le monde sont donc des  héritières  de cette généreuse idée.Installés sur 4 sites de la ville de Sedan, (Pierremont, La Garenne, La Prayelle et La Terre aux cailloux), et d'une superficie allant de 50 à 400m2, ils sont tous équipés d'un abri de jardin et d'une cuve à eau récupérant l'eau de pluie pour l'arrosage.Après être tombés en désuétude au milieu du XXème siècle, ils suscitent aujourdhui un regain dintérêt parmi un public plus jeune et urbain. Pour obtenir un jardin : Permanence au Foyer Cappel (1er étage) le 4ème vendredi de chaque mois à 17h45.Renseignements au 03 24 27 21 09","Garden workers' Sedan (Since 1889)",,,"Allotments were came into being in Sedan in 1889 at the initiative of Marie-Félicité Bridoux, married name Hervieu and more commonly known as Félicie Hervieu.It is in the context of her work in the  Reconstitution of the family  that she decided to rent land to be cultivated by needy families at a very modest price so that they were able to eat well, without systematic use of good deeds.Other creations of allotments in France can be found in the north or in St-Etienne; Germany or anywhere else in the world are therefore  heirs  of this generous idea.Installed on 4 sites in the city of Sedan (Pierremont, La Garenne, La Prayelle and La Terre aux cailloux), and with an area ranging from 50 to 400m2, they are all equipped with a garden shed and a water tank which collect rain for watering.After falling into disuse in the mid-twentieth century, there is currently renewed interest among younger and more urban audiences.To get a garden:Always at the Foyer Cappel (1st floor) on the 4th Friday of each month at 5.45pm.For information, call: 03 24 27 21 09",,,,,,,,,,,,,"http://cnstlltn.com/master/c119f50e-fc74-4aed-8a55-d596f0ed7778/patrimoine_naturel-jardins_ouvriers-sedan-%c2%a9s.ortega-dubois-004.jpg","http://cnstlltn.com/master/ab905fed-6217-4b0a-876e-f0a8b169b458/patrimoine_naturel-jardins_ouvriers-sedan-%c2%a9s.ortega-dubois-068.jpg","http://cnstlltn.com/master/80727901-5057-4b60-aeb0-d19961aad1b1/patrimoine_naturel-jardins_ouvriers-sedan-%c2%a9s.ortega-dubois-110.jpg",,,,,,,,,,,,,,,,,,,,,"Propriétaire",,"LINETTE","Jean Marie",,,"03 24 27 21 09",,"Information",,"GUILLAUME","Jean Luc",,,"03 24 27 21 09",,,,,,"français",,,,,,,,,,,,,,,"Parking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000023","LES QUATRE FILS AYMON","Patrimoine naturel",,,,,,,,,0,,,," ",8120,"BOGNY SUR MEUSE","FRANCE",,,,,,,,"49.846979","4.756083",,,,"LES QUATRE FILS AYMON",,,"Les rochers d'une chevauchée éternelle Platelle des 4 Fils Aymon où se déroule le célèbre Festival Selon la légende, les quatre fils du Duc Aymon, Renaud, Allard, Guichard et Richard sont quatre vaillants chevaliers, jeunes, beaux, forts et droits, à l'oeil fier et au regard loyal. Ils font partie de la cour de Charlemagne et leur vie est une succession de tournois, de plaisirs et de festins. Mais au cours d'une partie d'échecs, Renaud blesse mortellement Berthelet, le neveu de Charlemagne. Les quatre frères sont alors obligés de fuir la fureur de l'empereur. Montés sur le cheval-fée Bayard, qu'ils ont reçu de leur cousin Maugis, l'enchanteur de la fée Oriande, les quatre frères devenus hors la loi se réfugient dans la forêt d'Ardenne. Ils y bâtissent le château de Montessor, sur un promontoir escarpé de la vallée de la Meuse. Mais Charlemagne les retrouve et ordonne le siège du château-fort. Le castel est pris par trahison, et les fils Aymon, avec Bayard, mènent alors une vie errante dans la forêt ardennaise durant trois années, puis, ils rentrent au château de leur père à Dordonne, avant de partir vers d'autres aventures qui les conduiront dans le Sud de la France et vers l'Allemagne. Les rochers saillants, sur les hauteurs de Bogny-sur-Meuse, ont l'allure de quatre cavaliers sur un cheval au galop, souvenir éternel de l'épopée ardennaise des chevaliers ayant inspirée une chanson de gestes très populaire au Moyen-Age.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/3844c6be-7ede-4bf8-80ca-761f566dcc62/1287000502_1.jpg",,,,,,,,,,,,,,,,,,,,,,,"Direction",,,"OT Boucles Meuse et Semoy",,"ot.montherme@wanadoo.fr","03 24 54 46 73","03 24 54 87 88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000121","Les Trois Villages","Patrimoine naturel","Bois et forêts",,,,,,,,,,,,,8140,"POURU ST REMY","FRANCE",,,,,,,,"49.67937","5.08154",,,,"Les Trois Villages","Francheval et les deux Ğ Pouru ğ","Alliance agréable entre ambiance forestière et paysages ouverts sur des pâturages vallonnés pour cette balade qui offre de belles perspectives sur la vallée du Magne.Ces randonnées peuvent se pratiquer à pied, à cheval ou en vélo.Accès Gratuit.","Stationner à Pouru-Saint-Rémy. Se rendre à Francheval par le fond de Chauvrière puis prendre la route forestière de Louis-Val (ferme de la Baurée). Suivre ensuite la route forestière du Pragnou puis celle de Charlemoine pour rejoindre Pouru-aux-Bois. De là, traverser le Pouru et emprunter le chemin qui retourne à Pouru-Saint-Rémy.Pour bien préparer votre balade, pensez à télécharger la fiche dans l'espace téléchargement à droite.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/320baad0-20e2-4c9e-9aa7-88d4da235c34/forets-nature-patrimoine_pays-sedanais-%c2%a9c.lecomte-108.jpg",,,,,,,,,,,,,,,,,,,,,,,"Information",,"Service Accueil",,,"contact@tourisme-sedan.fr ","03 24 27 73 73",,"Autres",,"Service Accueil",,,"contact@tourisme-sedan.fr","03 24 27 73 73",,,,,,"français",,,,,,,,,,,,,,,"Sentiers balisés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000101","Liaison des deux châteaux Sedan-Bouillon","Patrimoine naturel",,,,,,,,,,,"35, rue du Ménil",,,8200,"SEDAN","FRANCE","03 24 27 73 73",,,"contact@tourisme-sedan.fr",,,,"49.70013","4.949583",,,,"Liaison des deux châteaux Sedan-Bouillon",,,"Disponible sur demande à l'Office de Tourisme",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/0fd17ce2-935d-43ad-b415-a2ec3591bf08/capture+d%e2%80%99e%c2%b4cran+2015-12-03+a%60+16.07.27.png","http://cnstlltn.com/master/ceeddfab-6dcc-4911-82de-2d986f66ae35/capture+d%e2%80%99e%c2%b4cran+2015-12-03+a%60+15.50.44.png","http://cnstlltn.com/master/7759939c-6e1d-4a0f-ac24-cfde646737f7/capture+d%e2%80%99e%c2%b4cran+2015-12-03+a%60+16.06.12.png",,,,,"Animaux acceptés","Accès handicapés",,,,,,,,,,,,,,,"Information",,"Service Accueil",,,"contact@tourisme-sedan.fr ","03 24 27 73 73",,"Autres",,"Service Accueil",,,"contact@tourisme-sedan.fr","03 24 27 73 73",,,,,,"français",,,,,,,,,,,,,,,"Sentiers balisés","Tables de pique-nique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000090","Mémoire de la Big Red One","Patrimoine naturel","Sites et monuments historiques",,,,,,,,,,"Forêt Domaniale d'Ariéthal",,,8250,"EXERMONT","FRANCE","03 24 30 57 32",,,,,,,"49.29476","5.005881",,,,"Mémoire de la Big Red One",,"Ariéthal","Plus de dix mille arbres seront plantés pour reproduire l'écusson de la Première Division d'Infanterie Big Red One.Renseignements auprès de l'Office National des Forêts",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/71880b74-0c2c-4108-b8b9-ccebd429f0a8/centenaire+14+18.jpg","http://cnstlltn.com/master/9baad801-c368-4157-95de-a9459bf1cc09/foret.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000063","Mont de Sery ","Patrimoine naturel","Site naturel",,,,,,,,0,,,," ",8270,"SERY","FRANCE","03 24 38 78 75",,,,,,,"49.582","4.349728",,,,"Mont de Sery",,,"Vue sur plus de 30 kms à la ronde. Site botanique (nombreuses orchidées), faunistique (oiseaux) et historique (vestige d'un camp romain et site sacré gaulois) Ce site est le témoin archéologique de l'occupation romaine. En effet, la voie romaine Reims-Charleville (Durocortorum-Castrice) passait au pied de ce mont. Mais on pense qu'il a vraisemblablement constitué un lieu de culte solaire dès l'époque celtique. Ce mont apparaît au centre des rites religieux anciens et parallèlement au cur de nombreuses légendes locales. Le Mont Sery est d'une part, la   Montagne Solaire du Rethélois  , en liaison avec le mythe celtique du feu qui symbolise la maîtrise du feu. D'autre part, le Mont Sery est appelé   la Montagne des fées   car son sommet était le lieu d'élection des sorcières, lutins et esprits en tout genre. Enfin, la légende de Gargantua raconte la création du Mont Sery. D'après G. Féquant, le géant Gargantua aurait secoué la terre humide qui adhérait à ses pieds et créé ainsi les éminences crayeuses, que sont le Mont Sery et les autres bossellements environnants. Sans être le point culminant, le Mont Sery domine cette région du Porcien par son isolement et sa morphologie. Il est la synthèse des milieux naturels de l'ensemble des Monts de Sery : cultures, fruticées, talus, bois.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/6820c666-1fab-4e6c-b978-2767726183af/monts+de+sery.jpg",,,,,,,,,,,,,,,,,,,,,,,"Autres",,"MAIRIE DE SERY",,,,"03 24 38 78 75",,"Direction",,"MAIRIE DE SERY",,,,"03 24 38 78 75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000042","Observatoire de Voncq","Patrimoine naturel","Site naturel",,,,,,,,0,,,," ",8400,"VONCQ","FRANCE","ot crêtes 03 24 35 02 69","mairie 03 24 71 45 69",,,,,,"49.47077","4.665713",,,,"OBSERVATOIRE DE VONCQ",,,"Un observatoire de premier ordre. Ce site constitue un point de vue très intéressant. En effet, cet emplacement élevé de 60 mètres au dessus de l'Aisne, avec une forte déclivité en fait un observatoire de premier ordre, que les Allemands avaient d'ailleurs utilisé en tant que tel pendant la guerre. L'observateur y découvre sur près de 180° une zone extrêmement étendue de la vallée de l'Aisne ; quinze villages assez éloignés les uns des autres peuvent y être découverts sans quitter l'emplacement.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Direction",,"CORDIER","Jean",,,"03 24 71 45 69",,"Direction",,"MAIRIE DE VONCQ",,,,"03 24 71 45 69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000091","Parc Animalier de Saint-Laurent","Patrimoine naturel","Parcs et jardins",,,,,,,,,,"Route d'Aiglemont",,,8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 57 39 84",,,,,,,"49.77125","4.777333",,,,"Parc Animalier de Saint-Laurent",,"Horaires d'ouverture- Du 1er avril au 30 septembre : du lundi au vendredi de 14 h à 18 h, samedi, dimanche et jours fériés de 13 h 30 à 19 h ;- Du 1er octobre au 31 mars tous les jours de 13 h 30 à 17 h 30 - Fermeture le jeudi toute lannée","Le parc animalier de la Ville de Charleville-Mézières, situé entre Saint-Laurent et Aiglemont, allie le plaisir de la promenade à la découverte des animaux.Trois parcours aménagés offrent aux visiteurs des balades plus ou moins longues. Sangliers, chevreuils et cerfs vivent en semi-liberté, séparés des promeneurs par une double protection.Tout au long des parcours boisés, divers volatiles, pigeons et autres faisans, installés dans des volières, agrémentent la visite.Chaque enclos dispose d'une borne d'informations sur les espèces : leur origine, leur empreinte, leur alimentation...Trois parcours balisés- 1 h 30 à 2 h- 45 mn à 1 h- 30 minutes Le parc, dune surface totale de 35 hectares, est également équipé de deux postes d'observation. Les visiteurs peuvent ainsi surplomber les enclos et photographier facilement les animaux. Le parc est également équipé d'un plan d'eau où se côtoient carpes et canards colverts.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/d370bbdb-50e9-49f4-bba0-57db2761f4de/photo+parc+animalier+1.jpg",,,"Autres",,,,,"Accès handicapés",,,,,02/12/14,03/12/14,05/12/14,10/12/14,12/12/14,17/12/14,19/12/14,24/12/14,26/12/14,31/12/14,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,"Parking","Parking autocar","Sentiers balisés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000095","Parc du Mont Olympe","Patrimoine naturel","Parcs et jardins",,,,,,,,,,"Rue des Paquis",,,8000,"CHARLEVILLE MEZIERES","FRANCE",,,,,,,,"49.77904","4.727035",,,,"Parc du Mont Olympe",,"ouvert toute l'année -","A deux pas de la place Ducale, sur 14 hectares, le site du Mont Olympe est un espace propice à la détente, aux loisirs et au tourisme. Il propose de nombreux équipements comme une base nautique, un centre aquatique, des aires de jeux, un port de plaisance, un camping municipal trois étoiles et un parc accessible aux marcheurs.Dominant la plaine du même nom, le parc du Mont Olympe est accessible par la passerelle du Vieux Moulin, derrière le Vieux Moulin ou Musée Rimbaud. Ses sentiers mènent en haut de cette colline qui, avant la fondation de Charleville au 17°siècle, s'appelait la colline du Chastelet eu égard à l'ancien oppidum romain qui y protégeait l'ancien cité gallo-romaine de Castrice. Charles de Gonzague y a construit une petite forteresse pour protéger sa ville nouvelle et son port, laquelle fut rasée à la fin du siècle sur la volonté de Louis XIV. On trouve encore les vestiges sur ses hauteurs d'une ancienne tour belvédère, ou tour Lolot, du nom du riche industriel du fer qui y possédait un parc privé. Ce parc fut racheté par la ville en 1927 pour en faire un parc ouvert au public. Il devint, pendant des générations, le lieu de balade des amoureux.Autre point d'intérêt, au pied de ce parc et à certains endroits : de nombreux affleurements de schiste violet qui prouve bien que commence ici le fameux massif de l'Ardenne.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/3081e7b4-f824-40af-8128-bd11046ded01/promenade_mont_olympe_002.jpg","http://cnstlltn.com/master/0e292eff-70e0-4e91-b6a8-c2abc309c0c4/220px-vue_sur_charleville-m%c3%a9zi%c3%a8res_du_plateau_du_mont-olympe.jpg","http://cnstlltn.com/master/a112b9ce-54ac-49ad-913a-07e1710a316e/horloge+ducale.jpg","Autres",,,,"Animaux acceptés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,"Aire de pique-nique","Jardin","Jardin ombragé","Parc","Sentiers balisés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000050","Parc Municipal Maurice Rocheteau","Patrimoine naturel","Parcs et jardins",,,,,,,,,,"Avenue Jean Baptiste Clément",,,8500,"REVIN","FRANCE","03 24 40 10 72",,,,,,,"49.93711","4.640439",,,,"Parc municipal Maurice Rocheteau- Revin-Ardenne-France",,"Son histoire est fortement liée à celle de la famille FAURE qui en fut propriétaire.En 1962, la société Faure est absorbée par Arthur Martin, qui cédera le parc en 1972 à la Ville de Revin.Le parc est baptisé du nom du Maire qui fut à l'origine de cette acquisition.","Son histoire est fortement liée à celle de la famille FAURE qui en fut propriétaire.En 1962, la société Faure est absorbée par Arthur Martin, qui cédera le parc en 1972 à la Ville de Revin.Le parc est baptisé du nom du Maire qui fut à l'origine de cette acquisition.Aujourd'hui celui-ci vous offre un véritable havre de paix et un régal pour les yeux : espace de promenade, aire de jeux pour les enfants, court de tennis( location du court : 6.30 /heure).A noter la présence insolite d'un  Ginkgo Biloba  surnommé l'arbre aux 40 écus, il serait parmi les plus anciens et les plus beaux de France.Âgé d'environ de 150 ans, le jardinier anonyme qui l'a planté ne peut profiter du spectacle grandiose que nous offre cet arbre chaque automne.Ouvert :Du 1er avril au 31 octobre de 10h00 à 20h00 tous les joursDu 2 novembre au 31 mars de 10h à 12h et de 14h00 à 17h00 du mardi au vendredi (fermé samedi, dimanche et jours fériés)","Parc municipal Maurice Rocheteau -Revin-Ardennes- France",,"Its history is closely linked with the FAURE family, who was his owner. In 1962, the company Faure is absorbed by Arthur Martin's company. Arthur Martin's company sold the park for the city of Revin in 1972.The park is named in celebration of the mayor who purchased it.","Nowaday, this park is a real haven of peace and a feast for the eyes. Moreover it offers : hiking, a children's playground, tennis court (It's possible to rent the tennis court: 6,30  per hour). There is a  Ginkgo Biloba , an unsual tree which is also calle d   tree wi th the fo rty ecus  . It is one of the oldest and the most beautiful tree in France. Opening hours: From April 1st until October 31th :From 10:00 a.m to 8:00 p.m. Every day.From November 2nd until March 31th : From 1:00 am to noon and from 2:00 p.m to 5:00 p.m. From Tuesday to Friday (Closed saturday, sunday and public holiday)",,,,,,,,,,,,,"http://cnstlltn.com/master/966f12c0-ecef-4b59-b11e-29e1efb6461e/966f12c0-ecef-4b59-b11e-29e1efb6461e_134.jpg",,,"Non classé",,,,,"Accès handicapés",,,,,,,,,,,,,,,"Autres",,,,,"info@valdardennetourisme.com","03 24 42 92 42",,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,"Aire de jeux","Parc","Parking","Parking autocar","Parking privé",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000125","Parc Naturel Régional des Ardennes ","Patrimoine naturel","Site naturel",,,,,,,,,,"Parc Naturel Régional des Ardennes - 91 Place de Launet",,,8170,"HARGNIES","FRANCE","03 24 42 90 57 ",,"03 24 42 90 57",,,"http://www.parc-naturel-ardennes.fr",,"49.84777","4.545242",,,,"Parc Naturel Régional des Ardennes ",,,"Créé le 21 décembre 2011, le PNR des Ardennes est situé au nord du département du même nom. Il s'étend sur 117 000 hectares et regroupe 91 communes. Destination éminemment ''nature'', ce territoire frontalier de la Belgique présente un camaïeu de paysages majestueux : falaises abruptes de la Pointe de Givet, méandres boisés des vallées de Meuse et Semoy, landes tourbeuses du Plateau de Rocroi ou doux vallons bocagers de la Thiérache ardennaise.Pour en savoir plus :Parc Naturel Régional des Ardennes91 Place de Launet08170 HARGNIESTéléphone : 03 24 42 90 57 - Fax : 03 24 42 90 57www.parc-naturel-ardennes.fr",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/35a91cfb-a2b2-4009-99f7-44774f3f5a7c/fumay_st%c3%a9phane+van+wonterghem.jpg","http://cnstlltn.com/master/54d64e5e-a194-48e7-b946-c4c1ac196050/logo+parc+naturel+r%c3%a9gional+des+ardennes.jpg","http://cnstlltn.com/master/f589aa36-3c0e-441f-b3d1-76c6ba75fabf/animation+scolaire_bruno+gouhoury.jpg","Parc Naturel Régional",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000092","Parc Pierquin","Patrimoine naturel","Parcs et jardins",,,,,,,,,,"Avenue Charles Boutet",,,8000,"CHARLEVILLE MEZIERES","FRANCE"," 03 24 57 34 80",,,,,,,"49.77499","4.71294",,,,"Parc Pierquin",,"ouvert tous les jours - en hiver : de 8h à 17h00 - du printemps à l'automne : de 8h à 19h00","Le Parc Pierquin, situé au cur de la ville, présente des essences rares. Créé par Louis Pierquin, ami fidèle de Rimbaud et historien amateur ardennais, ce parc est un lieu de détente, tout proche du centre ville. Durant votre promenade, vous pourrez à la fois vous promener tranquillement et voir des arbres tels que l'oranger des osages, le savonnier, le tulipier ou  l'arbre aux 40 écus . A remarquer dans ce parc à droite de la grande pelouse centrale, les vestiges d'un four à chaux et à briques ayant servi pour la construction de Charleville au 17°siècle. Un petit parc à l'anglaise bourré de charme.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/b6b25a42-3054-4708-96fc-a9fc9473baea/parc+pierquin.jpg","http://cnstlltn.com/master/47fbe9e8-5ea7-4726-9b99-d110924a60ac/four+%c3%a0+briques+parc+pierquin.jpg",,"Autres",,,,"Animaux acceptés","Accès handicapés",,,,,02/12/14,31/05/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,"Aire de jeux","Jardin","Jardin ombragé","Jeux pour enfants","Parc","Toboggan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
